state,ida,total_works,total_sanction_amount,mean_work_amount,mean_risk_score,critical_high_count,critical_pct,state_avg_risk,risk_variance_vs_state,geographic_risk_score,geographic_reason
Chhattisgarh,Sarangarh-Bilaigarh(Collector SB_IDA),25,16367395.0,654695.8,53.675999999999995,17,68.0,33.51194379391101,20.164056206088986,85.0,IDA average risk (53.7) is significantly higher than state baseline (33.5). | High concentration of flagged projects (68.0% critical/high risk).
Chhattisgarh,Uttar Bastar Kanker(DISTRICT COLLECTOR KANKER_IDA),21,15332742.0,730130.5714285715,57.357142857142854,3,14.285714285714285,33.51194379391101,23.845199063231846,70.0,IDA average risk (57.4) is significantly higher than state baseline (33.5).
Delhi,CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),14,8688176.0,620584.0,39.33571428571429,4,28.57142857142857,41.14601769911504,-1.810303413400753,50.0,High concentration of flagged projects (28.6% critical/high risk).
Delhi,EAST(COMMISSIONER EAST),23,13257653.0,576419.695652174,53.31304347826087,13,56.52173913043478,41.14601769911504,12.167025779145831,70.0,IDA average risk (53.3) is significantly higher than state baseline (41.1). | High concentration of flagged projects (56.5% critical/high risk).
Delhi,NORTH WEST(COMMISSIONER NORTH WEST),17,14628992.0,860528.9411764706,22.735294117647058,1,5.88235294117647,41.14601769911504,-18.410723581467984,20.0,District and IDA parameters match regional baseline standards.
Delhi,NORTH(COMMISSIONER MCD NORTH_IDA),19,10714698.0,563931.4736842106,25.7,2,10.526315789473683,41.14601769911504,-15.446017699115043,35.0,District and IDA parameters match regional baseline standards.
Delhi,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),5,5576614.0,1115322.8,51.779999999999994,2,40.0,41.14601769911504,10.633982300884952,70.0,IDA average risk (51.8) is significantly higher than state baseline (41.1). | High concentration of flagged projects (40.0% critical/high risk).
Delhi,SOUTH(COMMISSIONER SOUTH),29,14402393.0,496634.2413793103,52.1448275862069,15,51.724137931034484,41.14601769911504,10.99880988709186,70.0,IDA average risk (52.1) is significantly higher than state baseline (41.1). | High concentration of flagged projects (51.7% critical/high risk).
Delhi,South East(COMMISSIONER MCD SOUTH EAST_IDA),4,8064243.0,2016060.75,29.0,0,0.0,41.14601769911504,-12.146017699115042,20.0,District and IDA parameters match regional baseline standards.
Delhi,WEST(COMMISSIONER MCD WEST),2,2204542.0,1102271.0,55.35,0,0.0,41.14601769911504,14.20398230088496,40.0,IDA average risk (55.4) is significantly higher than state baseline (41.1).
Goa,NORTH GOA(DISTRICT COLLECTOR NORTH GOA_IDA),21,11289949.0,537616.619047619,54.8,6,28.57142857142857,50.195,4.604999999999997,50.0,High concentration of flagged projects (28.6% critical/high risk).
Goa,SOUTH GOA(DISTRICT COLLECTOR SOUTH GOA_IDA),19,25081615.0,1320085.0,45.10526315789474,1,5.263157894736842,50.195,-5.0897368421052605,20.0,District and IDA parameters match regional baseline standards.
Gujarat,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),95,35153475.0,370036.5789473684,34.52842105263158,3,3.1578947368421053,31.495449241540257,3.032971811091322,30.0,District and IDA parameters match regional baseline standards.
Gujarat,ANAND(District Collector ANAND_IDA),182,39275113.0,215797.32417582418,22.056043956043954,6,3.296703296703297,31.495449241540257,-9.439405285496303,30.0,Unusually high project concentration (182 works sanctioned).
Gujarat,ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),62,19400000.0,312903.22580645164,32.98064516129032,13,20.967741935483872,31.495449241540257,1.485195919750062,35.0,High concentration of flagged projects (21.0% critical/high risk).
Gujarat,Ahmedabad(DISTRICT COLLECTOR AHMADABAD_IDA),89,51234198.0,575665.1460674157,31.576404494382018,2,2.247191011235955,31.495449241540257,0.0809552528417612,30.0,District and IDA parameters match regional baseline standards.
Gujarat,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),64,26494998.0,413984.34375,26.74375,1,1.5625,31.495449241540257,-4.751699241540258,20.0,District and IDA parameters match regional baseline standards.
Gujarat,BHARUCH(DISTRICT COLLECTOR BROACH_IDA),109,32188697.0,295309.1467889908,21.96697247706422,0,0.0,31.495449241540257,-9.528476764476036,30.0,District and IDA parameters match regional baseline standards.
Gujarat,BHAVNAGAR(DISTRICT COLLECTOR BHAVNAGAR_IDA),41,22944627.0,559625.0487804879,21.648780487804878,1,2.4390243902439024,31.495449241540257,-9.84666875373538,20.0,District and IDA parameters match regional baseline standards.
Gujarat,BOTAD(District collector Botad_IDA),10,7598732.0,759873.2,28.669999999999998,0,0.0,31.495449241540257,-2.825449241540259,20.0,District and IDA parameters match regional baseline standards.
Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),36,16936022.0,470445.05555555556,64.25277777777778,28,77.77777777777779,31.495449241540257,32.75732853623752,85.0,IDA average risk (64.3) is significantly higher than state baseline (31.5). | High concentration of flagged projects (77.8% critical/high risk).
Gujarat,DEVBHUMI DWARKA(DISTRICT COLLECTOR DEVBHUMI DWARKA_IDA),9,4479889.0,497765.44444444444,35.94444444444444,1,11.11111111111111,31.495449241540257,4.448995202904186,35.0,District and IDA parameters match regional baseline standards.
Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),123,40881038.0,332366.162601626,55.49593495934959,51,41.46341463414634,31.495449241540257,24.000485717809333,95.0,IDA average risk (55.5) is significantly higher than state baseline (31.5). | High concentration of flagged projects (41.5% critical/high risk).
Gujarat,Dangs(DISTRICT COLLECTOR DANG_IDA),9,6078565.0,675396.1111111111,38.12222222222222,0,0.0,31.495449241540257,6.626772980681963,40.0,District and IDA parameters match regional baseline standards.
Gujarat,GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA),92,36077192.0,392143.39130434784,37.35978260869565,4,4.3478260869565215,31.495449241540257,5.864333367155396,50.0,District and IDA parameters match regional baseline standards.
Gujarat,GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),24,7923704.0,330154.3333333333,34.22083333333333,0,0.0,31.495449241540257,2.7253840917930745,20.0,District and IDA parameters match regional baseline standards.
Gujarat,JAMNAGAR(DISTRICT COLLECTOR JAMNAGAR_IDA),8,4453803.0,556725.375,53.1625,1,12.5,31.495449241540257,21.667050758459744,70.0,IDA average risk (53.2) is significantly higher than state baseline (31.5).
Gujarat,JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA),47,15303236.0,325600.7659574468,28.412765957446812,0,0.0,31.495449241540257,-3.082683284093445,20.0,District and IDA parameters match regional baseline standards.
Gujarat,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),75,30006195.0,400082.6,39.355999999999995,2,2.666666666666667,31.495449241540257,7.860550758459738,50.0,District and IDA parameters match regional baseline standards.
Gujarat,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),174,35435432.0,203651.908045977,22.420114942528734,6,3.4482758620689653,31.495449241540257,-9.075334299011523,30.0,Unusually high project concentration (174 works sanctioned).
Gujarat,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),222,47742978.0,215058.45945945947,35.01801801801802,8,3.6036036036036037,31.495449241540257,3.522568776477762,35.0,Unusually high project concentration (222 works sanctioned).
Gujarat,MORBI(District collector Morbi_IDA),41,14756397.0,359912.1219512195,30.190243902439022,0,0.0,31.495449241540257,-1.305205339101235,20.0,District and IDA parameters match regional baseline standards.
Gujarat,Mahisagar(COLLECTOR MAHISAGAR_IDA),35,5550000.0,158571.42857142858,35.862857142857145,1,2.857142857142857,31.495449241540257,4.367407901316888,20.0,District and IDA parameters match regional baseline standards.
Gujarat,NARMADA(DISTRICT COLLECTOR NARMADA_IDA),18,4721043.0,262280.1666666667,27.688888888888886,0,0.0,31.495449241540257,-3.8065603526513705,20.0,District and IDA parameters match regional baseline standards.
Gujarat,NAVSARI(DISTRICT COLLECTOR NAVSARI_IDA),206,48469976.0,235291.14563106795,20.962135922330095,0,0.0,31.495449241540257,-10.533313319210162,35.0,Unusually high project concentration (206 works sanctioned).
Gujarat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),201,39479200.0,196413.9303482587,41.09800995024876,35,17.412935323383085,31.495449241540257,9.602560708708502,70.0,Unusually high project concentration (201 works sanctioned).
Gujarat,PATAN(DISTRICT COLLECTOR PATAN_IDA),69,20543443.0,297731.05797101447,22.73913043478261,1,1.4492753623188406,31.495449241540257,-8.756318806757648,20.0,District and IDA parameters match regional baseline standards.
Gujarat,PORBANDAR(DISTRICT COLLECTOR PORBANDAR_IDA),25,7823793.0,312951.72,37.836,1,4.0,31.495449241540257,6.340550758459742,40.0,District and IDA parameters match regional baseline standards.
Gujarat,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),99,37704350.0,380852.0202020202,30.74949494949495,3,3.0303030303030303,31.495449241540257,-0.7459542920453082,30.0,District and IDA parameters match regional baseline standards.
Gujarat,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),69,24196000.0,350666.6666666667,34.36376811594203,18,26.08695652173913,31.495449241540257,2.8683188744017727,50.0,High concentration of flagged projects (26.1% critical/high risk).
Gujarat,SURAT(DISTRICT COLLECTOR SURAT_IDA),138,39331659.0,285012.02173913043,29.814492753623185,2,1.4492753623188406,31.495449241540257,-1.6809564879170722,30.0,District and IDA parameters match regional baseline standards.
Gujarat,SURENDRANAGAR(DISTRICT COLLECTOR SURENDRANAGAR_IDA),49,24725299.0,504597.9387755102,32.734693877551024,2,4.081632653061225,31.495449241540257,1.239244636010767,20.0,District and IDA parameters match regional baseline standards.
Gujarat,TAPI(District collector Tapi_IDA),5,823500.0,164700.0,57.160000000000004,1,20.0,31.495449241540257,25.664550758459747,70.0,IDA average risk (57.2) is significantly higher than state baseline (31.5). | High concentration of flagged projects (20.0% critical/high risk).
Gujarat,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),108,55668183.0,515446.1388888889,27.456481481481482,11,10.185185185185185,31.495449241540257,-4.038967760058775,45.0,District and IDA parameters match regional baseline standards.
Gujarat,VALSAD(DISTRICT COLLECTOR VALSAD_IDA),37,17268574.0,466718.2162162162,16.84864864864865,0,0.0,31.495449241540257,-14.646800592891609,20.0,District and IDA parameters match regional baseline standards.
Haryana,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),23,7919617.0,344331.17391304346,39.84782608695652,4,17.391304347826086,37.8349344978166,2.012891589139926,35.0,District and IDA parameters match regional baseline standards.
Haryana,Charkhi Dadri(Deputy Commissioner Charkhi Dadri_IDA),9,1710440.0,190048.88888888888,47.43333333333333,3,33.33333333333333,37.8349344978166,9.598398835516733,70.0,High concentration of flagged projects (33.3% critical/high risk).
Haryana,FARIDABAD(DEPUTY COMMISSIONER FARIDABAD_IDA),2,1437396.0,718698.0,56.55,0,0.0,37.8349344978166,18.7150655021834,55.0,IDA average risk (56.5) is significantly higher than state baseline (37.8).
Haryana,FATEHABAD(Deputy Commissioner Fatehabad),2,4600000.0,2300000.0,64.55000000000001,0,0.0,37.8349344978166,26.715065502183414,55.0,IDA average risk (64.6) is significantly higher than state baseline (37.8).
Haryana,GURUGRAM(DC CUM NODAL OFFICER MPLADS_5),8,9485000.0,1185625.0,54.2875,0,0.0,37.8349344978166,16.452565502183404,55.0,IDA average risk (54.3) is significantly higher than state baseline (37.8).
Haryana,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),136,54772470.0,402738.75,39.737500000000004,22,16.176470588235293,37.8349344978166,1.902565502183407,45.0,District and IDA parameters match regional baseline standards.
Haryana,JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA),1,2100000.0,2100000.0,73.3,1,100.0,37.8349344978166,35.4650655021834,85.0,IDA average risk (73.3) is significantly higher than state baseline (37.8). | High concentration of flagged projects (100.0% critical/high risk).
Haryana,JHAJJAR(DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR),39,27950609.0,716682.282051282,39.37179487179487,6,15.384615384615385,37.8349344978166,1.5368603739782714,35.0,District and IDA parameters match regional baseline standards.
Haryana,JIND(DEPUTY COMMISSIONER JIND),26,20055276.0,771356.7692307692,33.30769230769231,2,7.6923076923076925,37.8349344978166,-4.527242190124291,20.0,District and IDA parameters match regional baseline standards.
Haryana,KAITHAL(DC CUM NODAL OFFICERS MPLADS),50,17887825.0,357756.5,41.456,11,22.0,37.8349344978166,3.6210655021834057,35.0,High concentration of flagged projects (22.0% critical/high risk).
Haryana,KURUKSHETRA(DEPUTY COMMISSIONER KURUKSHETRA_IDA),66,19268464.0,291946.42424242425,25.112121212121213,4,6.0606060606060606,37.8349344978166,-12.722813285695384,20.0,District and IDA parameters match regional baseline standards.
Haryana,MAHENDRAGARH(DEPUTY COMMISSIONER MAHENDRAGARH_IDA),9,7367970.0,818663.3333333334,34.5,1,11.11111111111111,37.8349344978166,-3.3349344978165973,35.0,District and IDA parameters match regional baseline standards.
Haryana,NUH(Deputy Commissioner Nuh),1,322000.0,322000.0,42.1,0,0.0,37.8349344978166,4.265065502183404,20.0,District and IDA parameters match regional baseline standards.
Haryana,PANIPAT(DC CUM NODAL OFFICER MPLADS),5,9122972.0,1824594.4,43.019999999999996,0,0.0,37.8349344978166,5.185065502183399,40.0,District and IDA parameters match regional baseline standards.
Haryana,REWARI(District Commissioner Rewari),12,13107691.0,1092307.5833333333,27.866666666666664,0,0.0,37.8349344978166,-9.968267831149934,20.0,District and IDA parameters match regional baseline standards.
Haryana,ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),26,17812620.0,685100.7692307692,45.66923076923077,4,15.384615384615385,37.8349344978166,7.834296271414175,55.0,District and IDA parameters match regional baseline standards.
Haryana,SIRSA(DEPUTY COMMISSIONER SIRSA_IDA),5,4529844.0,905968.8,27.3,0,0.0,37.8349344978166,-10.534934497816597,20.0,District and IDA parameters match regional baseline standards.
Haryana,SONIPAT(DEPUTY COMMISSIONER SONEPAT_IDA),18,11651000.0,647277.7777777778,43.96111111111111,2,11.11111111111111,37.8349344978166,6.126176613294511,55.0,District and IDA parameters match regional baseline standards.
Haryana,YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA),20,5671000.0,283550.0,34.095,2,10.0,37.8349344978166,-3.7399344978165985,35.0,District and IDA parameters match regional baseline standards.
Himachal Pradesh,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),62,12797367.0,206409.14516129033,34.380645161290325,1,1.6129032258064515,37.14838012958963,-2.767734968299308,20.0,District and IDA parameters match regional baseline standards.
Himachal Pradesh,HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),1,100000.0,100000.0,45.9,0,0.0,37.14838012958963,8.751619870410366,40.0,District and IDA parameters match regional baseline standards.
Himachal Pradesh,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),122,30669721.0,251391.15573770492,40.78770491803279,10,8.19672131147541,37.14838012958963,3.6393247884431545,30.0,District and IDA parameters match regional baseline standards.
Himachal Pradesh,KULLU(DEPUTY COMMISSIONER KULLU_IDA),12,8693740.0,724478.3333333334,37.81666666666667,1,8.333333333333332,37.14838012958963,0.6682865370770372,20.0,District and IDA parameters match regional baseline standards.
Himachal Pradesh,MANDI(DEPUTY COMMISSIONER MANDI_IDA),80,18688344.0,233604.3,28.83625,1,1.25,37.14838012958963,-8.312130129589633,30.0,District and IDA parameters match regional baseline standards.
Himachal Pradesh,SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA),53,11090000.0,209245.28301886792,32.762264150943395,0,0.0,37.14838012958963,-4.386115978646238,20.0,District and IDA parameters match regional baseline standards.
Himachal Pradesh,SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA),83,17130000.0,206385.5421686747,43.40602409638554,0,0.0,37.14838012958963,6.257643966795911,50.0,District and IDA parameters match regional baseline standards.
Himachal Pradesh,SOLAN(DEPUTY COMMISSIONER SOLAN_IDA),46,11590000.0,251956.52173913043,39.83695652173913,1,2.1739130434782608,37.14838012958963,2.6885763921495,20.0,District and IDA parameters match regional baseline standards.
Himachal Pradesh,UNA(DEPUTY COMMISSIOENR UNA_IDA),4,550000.0,137500.0,28.45,0,0.0,37.14838012958963,-8.698380129589633,20.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,ANANTNAG(DEPUTY COMMISSIONER ANANTNAG_IDA),5,16869900.0,3373980.0,42.4,0,0.0,31.161290322580644,11.238709677419354,40.0,IDA average risk (42.4) is significantly higher than state baseline (31.2).
Jammu And Kashmir,BARAMULLA(DEPUTY COMMISSIONER BARAMULLAH_IDA),8,2200000.0,275000.0,51.4625,0,0.0,31.161290322580644,20.301209677419354,55.0,IDA average risk (51.5) is significantly higher than state baseline (31.2).
Jammu And Kashmir,Budgam(Deputy Commissioner  Budgam_IDA),7,6267189.0,895312.7142857143,51.31428571428571,0,0.0,31.161290322580644,20.152995391705065,55.0,IDA average risk (51.3) is significantly higher than state baseline (31.2).
Jammu And Kashmir,DODA(Deputy Commissioner Doda_IDA),12,2952200.0,246016.66666666666,27.558333333333334,0,0.0,31.161290322580644,-3.6029569892473106,20.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,GANDERBAL(Deputy Commissioner Ganderbal_IDA),2,365998.0,182999.0,35.85,0,0.0,31.161290322580644,4.688709677419357,20.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),46,27302383.0,593530.0652173914,36.28260869565217,1,2.1739130434782608,31.161290322580644,5.121318373071528,40.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),111,21491250.0,193614.86486486485,26.449549549549552,2,1.8018018018018018,31.161290322580644,-4.711740773031092,30.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,KUPWARA(Deputy Commissioner Kupwara_IDA),10,4949431.0,494943.1,32.410000000000004,1,10.0,31.161290322580644,1.2487096774193596,35.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,POONCH(Deputy Commissioner Poonch_IDA),2,1666000.0,833000.0,30.7,0,0.0,31.161290322580644,-0.46129032258064484,20.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,PULWAMA(Deputy Commissioner  Pulwama_IDA),11,2744534.0,249503.0909090909,37.58181818181818,0,0.0,31.161290322580644,6.420527859237534,40.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,RAMBAN(Deputy Commissioner Ramban_IDA),18,3609700.0,200538.88888888888,33.400000000000006,0,0.0,31.161290322580644,2.2387096774193616,20.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,REASI(DC Reasi_2),1,993825.0,993825.0,24.3,0,0.0,31.161290322580644,-6.861290322580643,20.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,SAMBA(Deputy Commissioner Samba_IDA),2,645500.0,322750.0,23.049999999999997,0,0.0,31.161290322580644,-8.111290322580647,20.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,SHOPIAN(Deputy Commissioner Shopian_IDA),3,1410100.0,470033.3333333333,23.0,0,0.0,31.161290322580644,-8.161290322580644,20.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,SRINAGAR(DEPUTY COMMISSIONER SRINAGAR_IDA),42,18807000.0,447785.71428571426,29.507142857142856,0,0.0,31.161290322580644,-1.654147465437788,20.0,District and IDA parameters match regional baseline standards.
Jammu And Kashmir,UDHAMPUR(Deputy Commissioner Udhampur_IDA),30,6495623.0,216520.76666666666,29.7,0,0.0,31.161290322580644,-1.4612903225806448,20.0,District and IDA parameters match regional baseline standards.
Jharkhand,BOKARO(DEPUTY COMMISSIONER BOKARO_IDA),372,22990000.0,61801.07526881721,31.42661290322581,0,0.0,33.259464627151054,-1.8328517239252449,35.0,Unusually high project concentration (372 works sanctioned).
Jharkhand,CHATRA(DEPUTY COMMISSIONER CHATRA_IDA),1,300000.0,300000.0,65.4,0,0.0,33.259464627151054,32.14053537284895,55.0,IDA average risk (65.4) is significantly higher than state baseline (33.3).
Jharkhand,DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA),21,7785510.0,370738.5714285714,30.176190476190477,0,0.0,33.259464627151054,-3.0832741509605768,20.0,District and IDA parameters match regional baseline standards.
Jharkhand,DUMKA(DEPUTY COMMISSIONER DUMKA_IDA),70,26300000.0,375714.28571428574,33.22428571428571,0,0.0,33.259464627151054,-0.035178912865340806,20.0,District and IDA parameters match regional baseline standards.
Jharkhand,GARHWA(Deputy Commissioner garhwa_IDA),44,18200000.0,413636.36363636365,36.775,0,0.0,33.259464627151054,3.5155353728489445,20.0,District and IDA parameters match regional baseline standards.
Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),111,25704174.0,231569.13513513515,38.57657657657658,2,1.8018018018018018,33.259464627151054,5.317111949425524,50.0,District and IDA parameters match regional baseline standards.
Jharkhand,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),39,19236065.0,493232.4358974359,30.292307692307695,1,2.564102564102564,33.259464627151054,-2.9671569348433593,20.0,District and IDA parameters match regional baseline standards.
Jharkhand,JAMTARA(Deputy Commissioner Jamtara_IDA),79,22200000.0,281012.6582278481,31.917721518987342,0,0.0,33.259464627151054,-1.341743108163712,30.0,District and IDA parameters match regional baseline standards.
Jharkhand,KHUNTI(DEPUTY COMMISSIONER KHUNTI_IDA),41,25550000.0,623170.731707317,29.582926829268295,0,0.0,33.259464627151054,-3.6765377978827587,20.0,District and IDA parameters match regional baseline standards.
Jharkhand,KODERMA(DEPUTY COMMISSIONER KODARMA_IDA),55,16325638.0,296829.7818181818,59.59818181818182,11,20.0,33.259464627151054,26.338717191030767,70.0,IDA average risk (59.6) is significantly higher than state baseline (33.3). | High concentration of flagged projects (20.0% critical/high risk).
Jharkhand,LOHARDAGA(DEPUTY COMMISSIONER LOHARDAGA_IDA),42,18972600.0,451728.5714285714,28.723809523809525,0,0.0,33.259464627151054,-4.535655103341529,20.0,District and IDA parameters match regional baseline standards.
Jharkhand,PALAMU(DEPUTY COMMISSIONER PALAMAU_IDA),36,15537187.0,431588.52777777775,26.788888888888888,0,0.0,33.259464627151054,-6.470575738262166,20.0,District and IDA parameters match regional baseline standards.
Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),100,78784100.0,787841.0,26.64,0,0.0,33.259464627151054,-6.6194646271510535,30.0,District and IDA parameters match regional baseline standards.
Jharkhand,SARAIKELA KHARSAWAN(Deputy Commissioner saraikela_IDA),9,5000000.0,555555.5555555555,30.055555555555557,0,0.0,33.259464627151054,-3.203909071595497,20.0,District and IDA parameters match regional baseline standards.
Jharkhand,SIMDEGA(Deputy Commissioner simdega_IDA),18,11500000.0,638888.8888888889,29.90555555555555,0,0.0,33.259464627151054,-3.3539090715955027,20.0,District and IDA parameters match regional baseline standards.
Jharkhand,WEST SINGHBHUM(DEPUTY COMMISSIONER WEST SINGHBHUM_IDA),8,5213200.0,651650.0,42.0625,0,0.0,33.259464627151054,8.803035372848946,40.0,District and IDA parameters match regional baseline standards.
Karnataka,BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),82,42090595.0,513299.93902439025,38.88292682926829,5,6.097560975609756,49.26110271903323,-10.37817588976494,30.0,District and IDA parameters match regional baseline standards.
Karnataka,BALLARI(DEPUTY COMMISSIONER BELLARY_IDA),15,12550000.0,836666.6666666666,39.06666666666667,1,6.666666666666667,49.26110271903323,-10.194436052366562,20.0,District and IDA parameters match regional baseline standards.
Karnataka,BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA),21,13623848.0,648754.6666666666,68.18571428571428,15,71.42857142857143,49.26110271903323,18.92461156668105,85.0,IDA average risk (68.2) is significantly higher than state baseline (49.3). | High concentration of flagged projects (71.4% critical/high risk).
Karnataka,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),32,21346832.0,667088.5,32.009375,0,0.0,49.26110271903323,-17.251727719033234,20.0,District and IDA parameters match regional baseline standards.
Karnataka,BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA),71,74889070.0,1054775.633802817,48.63239436619718,13,18.30985915492958,49.26110271903323,-0.6287083528360498,35.0,District and IDA parameters match regional baseline standards.
Karnataka,BIDAR(DEPUTY COMMISSIONER BIDAR_IDA),60,26863997.0,447733.2833333333,68.77166666666668,49,81.66666666666667,49.26110271903323,19.510563947633443,85.0,IDA average risk (68.8) is significantly higher than state baseline (49.3). | High concentration of flagged projects (81.7% critical/high risk).
Karnataka,Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA),76,35892116.0,472264.6842105263,39.949999999999996,3,3.9473684210526314,49.26110271903323,-9.311102719033236,30.0,District and IDA parameters match regional baseline standards.
Karnataka,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),37,23787000.0,642891.8918918918,51.41891891891892,8,21.62162162162162,49.26110271903323,2.157816199885687,35.0,High concentration of flagged projects (21.6% critical/high risk).
Karnataka,CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR),49,20230237.0,412861.97959183675,60.81020408163265,20,40.816326530612244,49.26110271903323,11.549101362599416,70.0,IDA average risk (60.8) is significantly higher than state baseline (49.3). | High concentration of flagged projects (40.8% critical/high risk).
Karnataka,CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA),54,28600000.0,529629.6296296297,46.74074074074074,1,1.8518518518518516,49.26110271903323,-2.5203619782924918,20.0,District and IDA parameters match regional baseline standards.
Karnataka,Chamarajanagar(DEPUTY COMMISSIONER CHAMARAJNAGAR_IDA),29,21200000.0,731034.4827586206,37.54482758620689,1,3.4482758620689653,49.26110271903323,-11.71627513282634,20.0,District and IDA parameters match regional baseline standards.
Karnataka,DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),55,23847635.0,433593.36363636365,34.38,1,1.8181818181818181,49.26110271903323,-14.88110271903323,20.0,District and IDA parameters match regional baseline standards.
Karnataka,DHARWAD(DEPUTY COMMISSIONER DHARWAR_IDA),24,11770363.0,490431.7916666667,34.045833333333334,3,12.5,49.26110271903323,-15.215269385699898,35.0,District and IDA parameters match regional baseline standards.
Karnataka,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),45,45000000.0,1000000.0,42.166666666666664,5,11.11111111111111,49.26110271903323,-7.094436052366568,35.0,District and IDA parameters match regional baseline standards.
Karnataka,GADAG(Deputy Commsioner Gadag_ida),23,14300000.0,621739.1304347826,52.61304347826088,7,30.434782608695656,49.26110271903323,3.351940759227645,50.0,High concentration of flagged projects (30.4% critical/high risk).
Karnataka,HASSAN(DEPUTY COMMISSIONER HASSAN_IDA),58,25034052.0,431621.5862068966,58.224137931034484,10,17.24137931034483,49.26110271903323,8.963035212001252,55.0,District and IDA parameters match regional baseline standards.
Karnataka,HAVERI(DEPUTY COMMISSIONER HAVERI_IDA),37,21241407.0,574092.0810810811,46.42162162162162,12,32.432432432432435,49.26110271903323,-2.839481097411614,50.0,High concentration of flagged projects (32.4% critical/high risk).
Karnataka,KALABURAGI(DEPUTY COMMISSIONER GULBARGA_IDA),6,2996000.0,499333.3333333333,69.8,4,66.66666666666666,49.26110271903323,20.538897280966765,85.0,IDA average risk (69.8) is significantly higher than state baseline (49.3). | High concentration of flagged projects (66.7% critical/high risk).
Karnataka,KODAGU(Deputy Commsioner Kodagu_ida),13,6600000.0,507692.3076923077,63.95384615384615,6,46.15384615384615,49.26110271903323,14.692743434812918,70.0,IDA average risk (64.0) is significantly higher than state baseline (49.3). | High concentration of flagged projects (46.2% critical/high risk).
Karnataka,KOLAR(DEPUTY COMMISSIONER KOLAR_IDA),48,21520000.0,448333.3333333333,50.42916666666667,2,4.166666666666666,49.26110271903323,1.168063947633435,20.0,District and IDA parameters match regional baseline standards.
