node_id,label,type,work_count,total_amount,avg_risk,critical_count,degree_centrality,agency_network_score
"IDA:MAJULI(District Commissioner, Majuli)","MAJULI(District Commissioner, Majuli)",IDA,21,4850000.0,26.4,0,0.0006,15.0
IDA:JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),JAMMU(DEPUTY COMMISSIONER JAMMU_IDA),IDA,46,27302383.0,36.3,1,0.0006,15.0
IDA:UKHRUL(Deputy Commissioner Ukhrul_ida),UKHRUL(Deputy Commissioner Ukhrul_ida),IDA,1,11000000.0,38.7,0,0.0006,15.0
IDA:EASTERN WEST KHASI HILLS(DEPUTY COMMISSIONER EASTERN WEST KHASI HILLS MAIRANG_IDA),EASTERN WEST KHASI HILLS(DEPUTY COMMISSIONER EASTERN WEST KHASI HILLS MAIRANG_IDA),IDA,8,2850000.0,47.0,1,0.0006,15.0
IDA:THOUBAL(Deputy Commissioner Thoubal MPLADS_ida),THOUBAL(Deputy Commissioner Thoubal MPLADS_ida),IDA,2,7900000.0,26.0,0,0.0012,15.0
IDA:IMPHAL EAST(Deputy Commissioner Imphal East_IDA),IMPHAL EAST(Deputy Commissioner Imphal East_IDA),IDA,3,11000000.0,19.7,0,0.0006,15.0
IDA:IMPHAL WEST(Deputy Commissioner Imphal West MPLADS_IDA),IMPHAL WEST(Deputy Commissioner Imphal West MPLADS_IDA),IDA,6,13401644.0,19.9,0,0.0006,15.0
IDA:AJMER(DISTRICT COLLECTOR AJMER_IDA),AJMER(DISTRICT COLLECTOR AJMER_IDA),IDA,26,20772514.0,32.7,1,0.0006,15.0
IDA:Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),IDA,115,69788256.0,33.4,0,0.0006,15.0
"IDA:Siaha(Deputy Commissioner, Siaha)","Siaha(Deputy Commissioner, Siaha)",IDA,19,6000000.0,34.8,0,0.0006,15.0
IDA:Biswanath(Deputy Commissioner Biswanath_IDA),Biswanath(Deputy Commissioner Biswanath_IDA),IDA,18,13440109.0,37.0,1,0.0006,15.0
IDA:Sant Kabir Nagar(DISTRICT MAGISTRATE SANT KABIR NAGAR_2),Sant Kabir Nagar(DISTRICT MAGISTRATE SANT KABIR NAGAR_2),IDA,3,3498365.0,41.6,0,0.0006,15.0
IDA:SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),IDA,31,37549544.0,22.5,1,0.0018,15.0
IDA:RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),IDA,32,10950000.0,46.7,1,0.0006,15.0
IDA:WEST KHASI HILLS(DEPUTY COMMISSIONER WEST KHASI HILLS NONGSTOIN_IDA),WEST KHASI HILLS(DEPUTY COMMISSIONER WEST KHASI HILLS NONGSTOIN_IDA),IDA,10,3700000.0,35.9,0,0.0006,15.0
IDA:SARAIKELA KHARSAWAN(Deputy Commissioner saraikela_IDA),SARAIKELA KHARSAWAN(Deputy Commissioner saraikela_IDA),IDA,9,5000000.0,30.1,0,0.0006,15.0
IDA:MOKOKCHUNG(Deputy Commissioner Mokokchung_IDA),MOKOKCHUNG(Deputy Commissioner Mokokchung_IDA),IDA,19,56062380.0,43.5,0,0.0006,15.0
IDA:KOHIMA(DEPUTY COMMISIONER_7),KOHIMA(DEPUTY COMMISIONER_7),IDA,6,22800000.0,44.1,0,0.0006,15.0
IDA:DIMAPUR(DEPUTY COMMISSIONER DIMAPUR_IDA),DIMAPUR(DEPUTY COMMISSIONER DIMAPUR_IDA),IDA,4,10700000.0,33.9,0,0.0006,15.0
IDA:SOUTH WEST KHASI HILLS(DEPUTY COMMISSIONER SOUTH WEST KHASI HILLS MAWKRYWAT_IDA),SOUTH WEST KHASI HILLS(DEPUTY COMMISSIONER SOUTH WEST KHASI HILLS MAWKRYWAT_IDA),IDA,8,1900000.0,18.5,0,0.0006,15.0
IDA:SANGAREDDY(District Collector Sangareddy_IDA),SANGAREDDY(District Collector Sangareddy_IDA),IDA,10,9705372.0,29.4,1,0.0006,15.0
IDA:PATAN(DISTRICT COLLECTOR PATAN_IDA),PATAN(DISTRICT COLLECTOR PATAN_IDA),IDA,69,20543443.0,22.7,1,0.0006,15.0
IDA:DUMKA(DEPUTY COMMISSIONER DUMKA_IDA),DUMKA(DEPUTY COMMISSIONER DUMKA_IDA),IDA,70,26300000.0,33.2,0,0.0006,15.0
IDA:ETAH(DISTRICT MAGISTRATE ETAH_IDA),ETAH(DISTRICT MAGISTRATE ETAH_IDA),IDA,100,29450312.0,12.7,0,0.0018,15.0
IDA:THIRUVARUR(DISTRICT COLLECTOR THIRUVARUR_IDA),THIRUVARUR(DISTRICT COLLECTOR THIRUVARUR_IDA),IDA,24,21125234.0,29.5,0,0.0012,15.0
IDA:NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),IDA,56,42423402.0,18.3,0,0.0012,15.0
IDA:GONDA(DISTRICT MAGISTRATE GONDA_IDA),GONDA(DISTRICT MAGISTRATE GONDA_IDA),IDA,67,69302063.0,22.0,0,0.0012,15.0
IDA:SHEOPUR(District Collector Sheopur_IDA),SHEOPUR(District Collector Sheopur_IDA),IDA,51,22972294.0,21.0,0,0.0006,15.0
IDA:UDAIPUR(DISTRICT COLLECTOR UDAIPUR_IDA),UDAIPUR(DISTRICT COLLECTOR UDAIPUR_IDA),IDA,14,15129338.0,21.6,0,0.0012,15.0
IDA:NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),IDA,167,51238638.0,17.2,0,0.0018,15.0
IDA:PANNA(DISTRICT COLLECTOR PANNA_IDA),PANNA(DISTRICT COLLECTOR PANNA_IDA),IDA,3,4909947.0,33.0,0,0.0006,15.0
IDA:SOUTH GOA(DISTRICT COLLECTOR SOUTH GOA_IDA),SOUTH GOA(DISTRICT COLLECTOR SOUTH GOA_IDA),IDA,19,25081615.0,45.1,1,0.0006,15.0
IDA:RAE BARELI(DISTRICT MAGISTRATE RAE BARELI_IDA),RAE BARELI(DISTRICT MAGISTRATE RAE BARELI_IDA),IDA,107,22388799.0,18.4,1,0.0012,15.0
IDA:CHURACHANDPUR(Deputy Commissioner Churachandpur MPLADS_ida),CHURACHANDPUR(Deputy Commissioner Churachandpur MPLADS_ida),IDA,12,22751963.0,16.8,0,0.0006,15.0
IDA:Kekri(DISTRICT COLLECTOR Kekri_IDA),Kekri(DISTRICT COLLECTOR Kekri_IDA),IDA,13,7382028.0,29.8,0,0.0006,15.0
IDA:PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),IDA,68,61744818.0,23.0,0,0.0012,15.0
IDA:CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),IDA,24,15243244.0,16.3,0,0.0012,15.0
IDA:BHARUCH(DISTRICT COLLECTOR BROACH_IDA),BHARUCH(DISTRICT COLLECTOR BROACH_IDA),IDA,109,32188697.0,22.0,0,0.0006,15.0
IDA:KANNAUJ(DISTRICT MAGISTRATE KANNAUJ_IDA),KANNAUJ(DISTRICT MAGISTRATE KANNAUJ_IDA),IDA,8,5014578.0,46.5,1,0.0006,15.0
IDA:SIROHI(DISTRICT COLLECTOR SIROHI_IDA),SIROHI(DISTRICT COLLECTOR SIROHI_IDA),IDA,8,5701353.0,20.7,0,0.0006,15.0
IDA:PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),IDA,55,42184688.0,43.9,0,0.0006,15.0
IDA:Sanchor(DISTRICT COLLECTOR Sanchor_IDA),Sanchor(DISTRICT COLLECTOR Sanchor_IDA),IDA,9,6399237.0,23.7,0,0.0006,15.0
IDA:PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),IDA,58,14003237.0,27.0,0,0.0006,15.0
IDA:Mangan(DISTRICT COLLECTOR MANGAN_IDA),Mangan(DISTRICT COLLECTOR MANGAN_IDA),IDA,3,9378159.0,14.4,0,0.0006,15.0
IDA:Dudu(DISTRICT COLLECTOR Dudu_IDA),Dudu(DISTRICT COLLECTOR Dudu_IDA),IDA,3,2457063.0,23.5,0,0.0006,15.0
IDA:SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA),IDA,62,13202777.0,18.6,0,0.0006,15.0
IDA:MATHURA(DISTRICT MAGISTRAE MATHURA_IDA),MATHURA(DISTRICT MAGISTRAE MATHURA_IDA),IDA,14,19041641.0,22.4,0,0.0006,15.0
IDA:SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),IDA,7,10234000.0,38.0,0,0.0006,15.0
IDA:LOWER SIANG(Deputy Commisioner Lower Siang_IDA),LOWER SIANG(Deputy Commisioner Lower Siang_IDA),IDA,2,1800000.0,35.0,0,0.0006,15.0
IDA:BANKA(DISTRICT PLANNING OFFICER BANKA_IDA),BANKA(DISTRICT PLANNING OFFICER BANKA_IDA),IDA,19,23072986.0,30.2,0,0.0006,15.0
IDA:EAST JAINTIA HILLS(DEPUTY COMMISSIONER EAST JAINTIA HILLS KHLIEHRIAT_IDA),EAST JAINTIA HILLS(DEPUTY COMMISSIONER EAST JAINTIA HILLS KHLIEHRIAT_IDA),IDA,13,4900000.0,44.2,1,0.0006,15.0
IDA:DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),IDA,55,23847635.0,34.4,1,0.0006,15.0
IDA:BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA,61,108053773.0,41.1,0,0.0012,15.0
IDA:Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),IDA,17,9146872.0,27.4,0,0.0012,15.0
IDA:BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),IDA,32,21346832.0,32.0,0,0.0006,15.0
IDA:BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),IDA,73,15889239.0,25.9,0,0.0006,15.0
IDA:JALORE(DISTRICT COLLECTOR JALORE_IDA),JALORE(DISTRICT COLLECTOR JALORE_IDA),IDA,26,18861990.0,21.0,0,0.0006,15.0
IDA:KANPUR NAGAR(DISTRICT MAGISTRAE KANPUR NAGAR_IDA),KANPUR NAGAR(DISTRICT MAGISTRAE KANPUR NAGAR_IDA),IDA,68,98522484.0,16.3,0,0.0018,15.0
IDA:MANDLA(DISTRICT COLLECTOR MANDLA_IDA),MANDLA(DISTRICT COLLECTOR MANDLA_IDA),IDA,43,18166306.0,25.2,0,0.0006,15.0
IDA:MAHENDRAGARH(DEPUTY COMMISSIONER MAHENDRAGARH_IDA),MAHENDRAGARH(DEPUTY COMMISSIONER MAHENDRAGARH_IDA),IDA,9,7367970.0,34.5,1,0.0006,15.0
IDA:MORBI(District collector Morbi_IDA),MORBI(District collector Morbi_IDA),IDA,41,14756397.0,30.2,0,0.0018,15.0
IDA:BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),BHAGALPUR(DISTRICT PLANNING OFFICER BHAGALPUR_IDA),IDA,36,42499582.0,19.6,0,0.0012,15.0
"IDA:PITHORAGARH(NRLM , pithoragarh)","PITHORAGARH(NRLM , pithoragarh)",IDA,1,200000.0,43.3,0,0.0006,15.0
