work_id_1,work_id_2,mp_name,constituency,state,description_1,description_2,similarity_score,sanction_amount_1,sanction_amount_2,sanction_date_1,sanction_date_2,days_difference,potential_split_work,audit_alert
WS/MP18221/2025-2026/140925-Lighting of public spaces,WS/MP18221/2024-2025/141012-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140925-Lighting of public spaces,WS/MP18221/2024-2025/141013-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140925-Lighting of public spaces,WS/MP18221/2024-2025/141014-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140925-Lighting of public spaces,WS/MP18221/2024-2025/141015-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140925-Lighting of public spaces,WS/MP18221/2024-2025/141016-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140925-Lighting of public spaces,WS/MP18221/2024-2025/141017-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140925-Lighting of public spaces,WS/MP18221/2024-2025/141018-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140925-Lighting of public spaces,WS/MP18221/2024-2025/141019-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140925-Lighting of public spaces,WS/MP18221/2024-2025/176949-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-03-06,91,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140927-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140929-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140940-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140930-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140931-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140932-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140933-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140934-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140935-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140936-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140937-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140938-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140939-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/140985-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/140988-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140947-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140935-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/141018-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/141019-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/176949-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-03-06,91,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140928-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140929-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140930-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140931-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140932-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140933-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140934-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140936-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/141016-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140937-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140938-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140939-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140940-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140941-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140942-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140943-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140944-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140945-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140946-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/141017-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/141015-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,211299.0,2025-06-05,2025-01-24,132,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/140989-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/141002-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/140990-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/140991-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/140994-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
